Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000144559,TAMM41,0.12696023682833424,-0.1264106665970295,1.0,0.1274485564165216,0.01877751798598304,1.0,0.2782038608810263,1.3147471886062565,0.5266369306494242,0.0,0.0979598386288627,1.0
ENSG00000154743,TSEN2,0.05011588295855299,-0.1487784796254843,1.0,0.03921494043585281,-0.3031505769013796,1.0,0.222563088704821,2.436376633007788,0.3551118214827221,0.0,1.4298034023813075,1.0
ENSG00000075975,MKRN2,0.0980043933411703,0.4163698721746534,0.9305741723234445,0.06862614576274241,-0.4301234331591446,1.0,0.05564077217620525,0.16889632214280192,1.0,0.16198604081902682,1.5873446793677877,1.0
ENSG00000132155,RAF1,0.16705294319517663,-0.4339356963574179,0.7587177997708929,0.19607470217926404,0.1884826131644921,1.0,0.5007669495858472,1.598807097903176,0.3760985888887539,0.32397208163805363,1.2288907084553113,1.0
ENSG00000144712,CAND2,0.010023176591710597,1.350027377345957,0.7207081093110425,0.0,-1.1511474834563291,1.0,0.0,2.5474079453965324,1.0,0.0,3.9658563026215177,1.0
ENSG00000144713,RPL32,57.1911319460127,0.5978038980711773,0.6693871280048056,41.21000053052682,-0.44664403864490776,1.0,5.730999534149141,-3.300492624138524,0.957939689672825,22.516059673844726,-1.4523336453242486,1.0
ENSG00000144711,IQSEC1,0.10914125622084873,-0.7688088521638936,0.5796454146924725,0.14705602663444803,0.33056105546780223,1.0,0.667689266114463,2.5585485030017323,0.2811172035671995,0.0,0.14823304511008617,1.0
ENSG00000132182,NUP210,0.4020407499563918,-0.31754488140257475,0.8229532678955387,0.4362662123488625,0.06644395161629735,1.0,1.2797377600527209,1.6309313009588151,0.32851291419673306,0.32397208163805363,-0.015996350668223025,1.0
ENSG00000244502,HDAC11-AS1,0.00779580401577491,0.028099282458594388,1.0,0.004901867554481601,0.17078061143103263,1.0,0.0,2.699411038841582,1.0,0.0,4.117859396066567,1.0
ENSG00000163517,HDAC11,0.01336423545561413,-1.271460999400313,0.6716899353178838,0.029411205326889605,1.1707806114310326,0.9690629290135151,0.05564077217620525,2.6214085268403085,0.5801657453211068,0.0,2.9658563026215177,1.0
ENSG00000163520,FBLN2,0.03229690235106748,2.934989878067113,0.16401396824798486,0.0,-2.736109984177485,0.3603551689482643,0.0,0.9624454446753763,1.0,0.0,2.3808938019003616,1.0
ENSG00000154764,WNT7A,0.051229569246520834,0.26076003924887026,1.0,0.044116807990334406,-0.06188014535924147,1.0,0.0,0.06198111822629038,1.0,0.0,1.4804294754512757,1.0
ENSG00000163528,CHCHD4,0.041206392654810235,-0.7239732040978191,0.6716899353178838,0.05882241065377921,0.513668324954041,1.0,0.05564077217620525,1.168896322142802,0.9840135776301837,0.32397208163805363,3.2003215562585403,1.0
ENSG00000170876,TMEM43,0.10802756993288089,-0.8490439697558716,0.445601933529489,0.18136909951581923,0.7044626072084954,0.8522563459037337,0.3894854052334368,1.7925204432330633,0.3694179046955377,0.0,0.13803727800419763,1.0
ENSG00000228242,AC093495.1,0.0022273725759356885,-1.9719007175414056,0.6716899353178838,0.004901867554481601,1.1707806114310326,1.0,0.0,3.5474079453965324,1.0,0.16198604081902682,6.287784397508879,0.8356275514177018
ENSG00000154767,XPC,0.1893266689545335,-0.4609387982640256,0.7207081093110425,0.23038777506063524,0.24004327386814683,1.0,0.5564077217620526,1.547407945396532,0.38436940511861917,0.32397208163805363,1.0398568840652944,1.0
ENSG00000170860,LSM3,0.33410588639035327,0.17425611796795804,1.0,0.30391578837785926,-0.10932730776170252,1.0,0.222563088704821,-0.3165305050274394,1.0,0.16198604081902682,-0.23185185533433317,1.0
ENSG00000131389,SLC6A6,0.03452427492700317,-0.5568632182625617,0.8349066741142108,0.029411205326889605,-0.23131783214031287,1.0,0.222563088704821,2.9058619163090085,0.3110199796086701,0.16198604081902682,2.8954669747301196,1.0
ENSG00000154781,CCDC174,0.15702976660346604,-0.2144710208154832,0.9674952424483532,0.14705602663444803,-0.13241092087474327,1.0,0.5564077217620526,1.8941394312844668,0.34331075288122026,0.16198604081902682,0.7799897573101835,1.0
ENSG00000131379,C3orf20,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000225733,FGD5-AS1,0.09911807962913814,-0.18048733935282257,1.0,0.10784108619859521,0.1551837563800147,1.0,0.16692231652861575,1.06198111822629,0.7038133279494132,0.0,0.4422943465645046,1.0
ENSG00000177463,NR2C2,0.08686753046149184,-0.8775733349932517,0.6230496670362,0.12254668886204002,0.3793672332424505,1.0,0.6120484939382578,2.753858822863958,0.2811172035671995,0.0,0.4422943465645046,1.0
ENSG00000131368,MRPS25,0.20269090441014764,0.08436750210534028,1.0,0.14705602663444803,-0.4897329222972999,1.0,0.6120484939382578,1.7061056914155897,0.35490484136965317,0.32397208163805363,1.065391976172432,1.0
ENSG00000131381,RBSN,0.07684435386978125,-0.23493512337519862,1.0,0.0637242782082608,-0.28865100720626424,1.0,0.3894854052334368,2.494296608936969,0.3007723495725339,0.0,0.7959313011792051,1.0
ENSG00000131375,CAPN7,0.1815308649387586,-0.13791066898033444,1.0,0.15685976174341124,-0.2524308192935112,1.0,0.667689266114463,1.9477239389686098,0.3161957342974474,0.16198604081902682,0.5873446793677877,1.0
ENSG00000224660,SH3BP5-AS1,0.01893266689545335,-1.1239038109864543,0.6539354931276257,0.044116807990334406,1.322783704876083,0.6576833633966223,0.0,1.1144485381204259,1.0,0.0,2.532896895345411,1.0
ENSG00000131370,SH3BP5,0.26282996396041125,-1.0020207059177402,0.14490988363443122,0.5392054309929761,1.016829246196461,0.20203547908055508,0.5007669495858472,0.7483206393225282,0.6370484129681169,0.16198604081902682,-0.187949033457518,1.0
ENSG00000206562,METTL6,0.041206392654810235,-0.42441292223891125,0.9525911132678837,0.034313072881371205,-0.2554841432710653,1.0,0.2782038608810263,2.962445444675375,0.3110199796086701,0.0,1.643928207734155,1.0
ENSG00000144597,EAF1,0.03897902007887455,-0.8019757160990921,0.6716899353178838,0.07352801331722401,1.0008556099887205,0.7699215929842379,0.0,0.19691069831239894,1.0,0.0,1.6153590555373842,1.0
ENSG00000249786,EAF1-AS1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000206561,COLQ,0.0011136862879678442,-4.971900717541406,0.0018921069973267756,0.0637242782082608,3.978135533488637,0.02119503995887771,0.1112815443524105,3.547407945396532,0.35865076191435125,0.0,3.2003215562585403,1.0
ENSG00000131373,HACL1,0.08464015788555616,-0.22867613290351674,0.976821900248441,0.08823361598066881,0.07885812198999353,1.0,0.222563088704821,1.621408526840309,0.4906949648853721,0.0,0.65842777742927,1.0
ENSG00000169814,BTD,0.06236643212619928,-1.348464069005613,0.07709303662281505,0.15685976174341124,1.2844373932265998,0.1893429624210367,0.222563088704821,1.715530704204859,0.4553916171183846,0.0,0.7486255864008484,1.0
ENSG00000206560,ANKRD28,0.030069529775131793,-2.0714363910923193,0.020897218962810285,0.08823361598066881,1.13330590601237,0.6994401593258878,0.5007669495858472,3.6063016344501,0.2811172035671995,0.32397208163805363,3.0913871847053764,1.0
ENSG00000287042,AC090945.1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000154813,DPH3,0.07350329500587773,-0.29812894986239247,0.955726360095293,0.08333174842618721,0.21142259592837842,1.0,0.0,-0.5736074555648338,1.0,0.4859581224570805,2.8954669747301196,1.0
ENSG00000154814,OXNAD1,0.8408331474157223,1.0053792059585116,0.3472398496091212,0.26960271549648807,-1.6584890870550117,0.04183878513216759,2.1699901148720047,1.5259282179860805,0.33040666479188946,0.16198604081902682,-1.4435346335161843,1.0
ENSG00000131378,RFTN1,0.16816662948314448,-0.6781695144846949,0.6147190586751968,0.23528964261511684,0.4191682413004254,1.0,0.6120484939382578,1.7960870582532555,0.33830923168185334,0.32397208163805363,1.151647709522851,1.0
ENSG00000271964,AC090948.1,0.00779580401577491,-0.5568632182625617,0.9252868862668359,0.0,-1.1511474834563291,1.0,0.1112815443524105,4.45429854100505,0.3110199796086701,0.0,3.9658563026215177,1.0
ENSG00000272498,AC090948.2,0.0011136862879678442,-1.9719007175414056,0.8152341528729659,0.0,0.5858181107098765,1.0,0.05564077217620525,5.869336040283894,0.3110199796086701,0.0,5.702821896787723,1.0
ENSG00000272529,AC090948.3,0.006682117727807065,-0.164545795483801,1.0,0.0,-0.8292193885689674,1.0,0.05564077217620525,4.06198111822629,0.4113633138690999,0.0,4.287784397508879,1.0
ENSG00000287377,AC090948.4,0.0011136862879678442,-1.9719007175414056,0.8229532678955387,0.004901867554481601,2.1707806114310326,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000154822,PLCL2,0.2995816114633501,-0.10453848611952377,1.0,0.24509337772408005,-0.3515509010197193,1.0,1.2240969878765156,2.0664685092186037,0.2811172035671995,0.16198604081902682,-0.13006811737701818,1.0
ENSG00000285731,AC090644.1,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.05564077217620525,6.869336040283894,0.2811172035671995,0.0,6.287784397508879,1.0
ENSG00000131374,TBC1D5,0.0957770207652346,-0.9212746444714366,0.37458400619615684,0.18136909951581923,0.9109134846759219,0.5567528351976055,0.16692231652861575,0.9035517556218071,0.7558610012485301,0.16198604081902682,1.299099710736714,1.0
ENSG00000182568,SATB1,0.7417150677865842,0.9018475934444838,0.4238571912535122,0.31862139104130405,-1.2194534968472384,0.26152810453175607,1.335378532228926,0.995522841924807,0.4764837341392258,0.16198604081902682,-1.274458026712193,1.0
ENSG00000228956,SATB1-AS1,0.22830568903340806,0.9072448875842092,0.5668268117086267,0.09803735108963202,-1.171611586016045,0.5334137982270668,0.3894854052334368,1.0491570778687063,0.560568174506491,0.0,-0.5764017471454004,1.0
ENSG00000287069,AC061958.1,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000144566,RAB5A,0.12807392311630209,-0.5401844771159312,0.6976307146992867,0.15685976174341124,0.2378948072895697,1.0,0.5564077217620526,2.1193142932922417,0.3110199796086701,0.0,-0.015996350668223247,1.0
ENSG00000114166,KAT2B,0.041206392654810235,-1.3089357048189751,0.3024750077836797,0.09313548353515042,1.1003912835396354,0.7138770903992946,0.222563088704821,2.358374121006515,0.361977358736005,0.0,1.3570470599459936,1.0
ENSG00000129810,SGO1,0.0011136862879678442,-1.9719007175414056,0.8229532678955387,0.004901867554481601,2.1707806114310326,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000231304,SGO1-AS1,0.01893266689545335,1.1980242839009074,0.7567480126238583,0.0,-2.0771469020125526,0.7546278402800608,0.05564077217620525,2.6994110388415815,0.6451997436366959,0.0,3.039856884065294,1.0
ENSG00000261734,AC116096.1,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000182247,UBE2E2,0.051229569246520834,0.9977256334150759,0.7562542911375768,0.004901867554481601,-2.5016447305404625,0.349698785458455,0.16692231652861575,2.254626196168686,0.4282520434577419,0.16198604081902682,2.6153590555373842,1.0
ENSG00000170142,UBE2E1,0.17930349236282292,-0.7195135559071193,0.5079642515251389,0.28430831815993285,0.6355711459069766,0.84540017367023,0.445126177409642,1.251358482334775,0.47517515301820273,0.16198604081902682,0.4548943833441381,1.0
ENSG00000197885,NKIRAS1,0.016705294319517665,-0.7792556395990093,0.8229532678955387,0.019607470217926404,0.3227837048760831,1.0,0.1112815443524105,3.132370446117688,0.36933570982641517,0.0,2.828352778871582,1.0
ENSG00000174748,RPL15,13.184931963251307,0.16716332019614688,1.0,12.651720158117012,-0.03918610970343517,1.0,1.8917862539909787,-2.824449580924372,1.0,11.66299493896993,-0.3416720319755151,1.0
ENSG00000174738,NR1D2,0.17262137463501587,-0.07881592145791672,1.0,0.14705602663444803,-0.25872737065614393,1.0,0.6120484939382578,1.9151397298970187,0.3285172913763132,0.0,-0.3342674219474966,1.0
ENSG00000077097,TOP2B,0.10357282478100951,-0.11775158400485974,1.0,0.10293921864411362,0.015502385953122033,1.0,0.16692231652861575,1.0113550451563218,0.7192466661991219,0.16198604081902682,1.4051413481470387,1.0
ENSG00000151092,NGLY1,0.1737350609229837,-0.3497053106212733,0.8278643100259859,0.17156536440685602,-0.08555914182875313,1.0,0.7789708104668736,2.183769598624332,0.2811172035671995,0.16198604081902682,0.6012838703256613,1.0
ENSG00000151093,OXSM,0.04232007894277808,0.728539000599687,0.8229532678955387,0.024509337772408005,-0.5296591067100591,1.0,0.0,0.4099044216465977,1.0,0.0,1.828352778871582,1.0
ENSG00000033867,SLC4A7,0.08352647159758832,-1.8114360453481588,0.009230348336220455,0.21568217239719042,1.033277087681098,0.5305485837976107,1.2797377600527209,3.5474079453965315,0.2811172035671995,0.0,0.12791306073049036,1.0
ENSG00000272282,LINC02084,0.012250549167646287,-2.0873779349613404,0.10352314738921624,0.053920543099297606,2.055303394011097,0.17510601379621257,0.05564077217620525,2.3457740842268815,0.6912743794252874,0.0,2.7028218967877233,1.0
ENSG00000163508,EOMES,0.011136862879678442,-4.1848944408756035,9.428891970151851e-10,0.24019151016959844,4.229674300484602,8.572649126078381e-10,0.05564077217620525,0.9624454446753758,0.9683818412755806,0.0,1.3570470599459936,1.0
ENSG00000225548,LINC01980,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
