Feature
239,ENSG00000227963
240,ENSG00000184154
241,ENSG00000107960
242,ENSG00000114790
243,ENSG00000141526
244,ENSG00000105245
245,ENSG00000141161
246,ENSG00000148450
247,ENSG00000165775
248,ENSG00000214113
249,ENSG00000121417
250,ENSG00000064490
251,ENSG00000136897
252,ENSG00000149809
253,ENSG00000176624
254,ENSG00000160094
255,ENSG00000032444
256,ENSG00000106636
257,ENSG00000234222
258,ENSG00000126391
259,ENSG00000226756
260,ENSG00000139546
261,ENSG00000179933
262,ENSG00000135821
263,ENSG00000141736
264,ENSG00000157778
265,ENSG00000183207
266,ENSG00000111364
267,ENSG00000203993
268,ENSG00000151332
269,ENSG00000112695
270,ENSG00000159208
271,ENSG00000078061
272,ENSG00000134184
273,ENSG00000227508
274,ENSG00000119705
275,ENSG00000242114
276,ENSG00000143363
277,ENSG00000056972
278,ENSG00000261455
279,ENSG00000107798
280,ENSG00000022267
281,ENSG00000114125
282,ENSG00000135972
283,ENSG00000141294
284,ENSG00000132661
285,ENSG00000131828
286,ENSG00000170584
287,ENSG00000111196
288,ENSG00000136827
289,ENSG00000056050
290,ENSG00000269392
291,ENSG00000119421
292,ENSG00000231890
293,ENSG00000160691
294,ENSG00000004142
295,ENSG00000137767
296,ENSG00000135900
297,ENSG00000104419
298,ENSG00000177879
299,ENSG00000066583
300,ENSG00000196544
301,ENSG00000198818
302,ENSG00000120656
303,ENSG00000112996
304,ENSG00000161981
305,ENSG00000175324
306,ENSG00000139350
307,ENSG00000127948
308,ENSG00000141543
309,ENSG00000005075
310,ENSG00000100246
311,ENSG00000170365
312,ENSG00000172992
313,ENSG00000154719
314,ENSG00000182325
315,ENSG00000142684
316,ENSG00000023330
317,ENSG00000185085
318,ENSG00000120437
319,ENSG00000101220
320,ENSG00000255310
321,ENSG00000253982
322,ENSG00000196839
323,ENSG00000100029
324,ENSG00000092621
325,ENSG00000197724
326,ENSG00000140395
327,ENSG00000171033
328,ENSG00000166171
329,ENSG00000162572
330,ENSG00000107262
331,ENSG00000213551
332,ENSG00000164898
333,ENSG00000153130
334,ENSG00000188986
335,ENSG00000182512
336,ENSG00000182534
337,ENSG00000235785
338,ENSG00000170270
339,ENSG00000164967
340,ENSG00000127666
341,ENSG00000148426
342,ENSG00000164978
343,ENSG00000008838
344,ENSG00000148291
345,ENSG00000197580
346,ENSG00000139722
347,ENSG00000105619
348,ENSG00000140092
349,ENSG00000154813
350,ENSG00000259687
351,ENSG00000107020
352,ENSG00000128524
353,ENSG00000228037
354,ENSG00000102409
355,ENSG00000262664
356,ENSG00000008324
357,ENSG00000100410
358,ENSG00000155115
359,ENSG00000171311
360,ENSG00000131116
361,ENSG00000010270
362,ENSG00000120805
363,ENSG00000115392
364,ENSG00000277972
365,ENSG00000105088
366,ENSG00000091140
367,ENSG00000134049
368,ENSG00000204356
369,ENSG00000131475
370,ENSG00000267321
371,ENSG00000159231
372,ENSG00000266947
373,ENSG00000272502
374,ENSG00000273749
375,ENSG00000155329
376,ENSG00000107175
377,ENSG00000104976
378,ENSG00000111639
379,ENSG00000106049
380,ENSG00000121931
381,ENSG00000159596
382,ENSG00000122140
383,ENSG00000204228
384,ENSG00000236618
385,ENSG00000171443
386,ENSG00000273175
387,ENSG00000059728
388,ENSG00000132768
389,ENSG00000131100
390,ENSG00000172172
391,ENSG00000065600
392,ENSG00000105552
393,ENSG00000155876
394,ENSG00000278899
395,ENSG00000147955
396,ENSG00000116260
397,ENSG00000248487
398,ENSG00000064115
399,ENSG00000165678
400,ENSG00000107902
401,ENSG00000076554
402,ENSG00000145919
403,ENSG00000106399
404,ENSG00000004779
405,ENSG00000140391
406,ENSG00000260101
407,ENSG00000073803
408,ENSG00000150779
409,ENSG00000165264
410,ENSG00000163964
411,ENSG00000273320
412,ENSG00000185721
413,ENSG00000141349
414,ENSG00000112759
415,ENSG00000121578
416,ENSG00000185127
417,ENSG00000124155
418,ENSG00000262919
419,ENSG00000102898
420,ENSG00000034713
421,ENSG00000189043
422,ENSG00000204922
423,ENSG00000176946
424,ENSG00000130775
425,ENSG00000121691
426,ENSG00000198356
427,ENSG00000130717
428,ENSG00000182165
429,ENSG00000112110
430,ENSG00000278133
431,ENSG00000188038
432,ENSG00000245148
433,ENSG00000198612
434,ENSG00000016864
435,ENSG00000114767
436,ENSG00000005882
437,ENSG00000183605
438,ENSG00000221821
439,ENSG00000198692
440,ENSG00000167971
441,ENSG00000162735
442,ENSG00000153391
443,ENSG00000143198
444,ENSG00000131165
445,ENSG00000166507
446,ENSG00000196655
447,ENSG00000070761
448,ENSG00000079785
449,ENSG00000165140
450,ENSG00000137434
451,ENSG00000143553
452,ENSG00000063601
453,ENSG00000171720
454,ENSG00000176903
455,ENSG00000155959
456,ENSG00000184470
457,ENSG00000172239
458,ENSG00000002330
459,ENSG00000088356
460,ENSG00000111737
461,ENSG00000161057
462,ENSG00000139428
463,ENSG00000105058
464,ENSG00000163481
465,ENSG00000125648
466,ENSG00000057252
467,ENSG00000100938
468,ENSG00000114383
469,ENSG00000159720
470,ENSG00000104147
471,ENSG00000183891
472,ENSG00000267364
473,ENSG00000214114
474,ENSG00000127838
475,ENSG00000130312
476,ENSG00000251143
477,ENSG00000253276
478,ENSG00000172936
479,ENSG00000034533
480,ENSG00000114735
481,ENSG00000175470
482,ENSG00000165672
483,ENSG00000182628
484,ENSG00000196967
485,ENSG00000117133
486,ENSG00000213995
487,ENSG00000203705
488,ENSG00000100614
489,ENSG00000177426
490,ENSG00000182544
491,ENSG00000155099
492,ENSG00000074842
493,ENSG00000087266
494,ENSG00000104856
495,ENSG00000185651
496,ENSG00000243147
497,ENSG00000126067
498,ENSG00000156735
499,ENSG00000188312
500,ENSG00000106089
501,ENSG00000068120
502,ENSG00000144120
503,ENSG00000204310
504,ENSG00000203943
505,ENSG00000186577
506,ENSG00000179010
507,ENSG00000068697
508,ENSG00000171421
509,ENSG00000121766
510,ENSG00000108590
511,ENSG00000167862
512,ENSG00000282885
513,ENSG00000100412
514,ENSG00000224870
515,ENSG00000160216
516,ENSG00000151366
517,ENSG00000204370
518,ENSG00000259172
519,ENSG00000069509
520,ENSG00000267128
521,ENSG00000100483
522,ENSG00000092108
523,ENSG00000239672
524,ENSG00000187601
525,ENSG00000241685
526,ENSG00000137817
527,ENSG00000136710
528,ENSG00000164109
529,ENSG00000019144
530,ENSG00000117748
531,ENSG00000117906
532,ENSG00000162851
533,ENSG00000025434
534,ENSG00000134058
535,ENSG00000286409
536,ENSG00000152464
537,ENSG00000010539
538,ENSG00000244274
539,ENSG00000165716
540,ENSG00000125870
541,ENSG00000164576
542,ENSG00000100442
543,ENSG00000125898
544,ENSG00000178502
545,ENSG00000257086
546,ENSG00000260136
547,ENSG00000139826
548,ENSG00000137486
549,ENSG00000148337
550,ENSG00000053371
551,ENSG00000165916
552,ENSG00000070610
553,ENSG00000158526
554,ENSG00000135211
555,ENSG00000173207
556,ENSG00000204619
557,ENSG00000172331
558,ENSG00000174695
559,ENSG00000110871
560,ENSG00000100142
561,ENSG00000170892
562,ENSG00000115514
563,ENSG00000177868
564,ENSG00000197858
565,ENSG00000181991
566,ENSG00000166105
567,ENSG00000253738
568,ENSG00000169972
569,ENSG00000111328
570,ENSG00000100413
571,ENSG00000080603
572,ENSG00000149428
573,ENSG00000174109
574,ENSG00000248098
575,ENSG00000286912
576,ENSG00000163798
577,ENSG00000170855
578,ENSG00000184281
579,ENSG00000180530
580,ENSG00000169139
581,ENSG00000136240
582,ENSG00000162384
583,ENSG00000175938
584,ENSG00000233695
585,ENSG00000076248
586,ENSG00000157326
587,ENSG00000149313
588,ENSG00000130748
589,ENSG00000164542
590,ENSG00000125166
591,ENSG00000132481
592,ENSG00000213585
593,ENSG00000119403
594,ENSG00000148840
595,ENSG00000119718
596,ENSG00000163832
597,ENSG00000104221
598,ENSG00000148057
599,ENSG00000184887
600,ENSG00000181704
601,ENSG00000125843
602,ENSG00000177854
603,ENSG00000157184
604,ENSG00000173545
605,ENSG00000169105
606,ENSG00000180964
607,ENSG00000165943
608,ENSG00000178307
609,ENSG00000112167
610,ENSG00000108578
611,ENSG00000126709
612,ENSG00000134686
613,ENSG00000148296
614,ENSG00000115233
615,ENSG00000007376
616,ENSG00000231711
617,ENSG00000095139
618,ENSG00000105447
619,ENSG00000128335
620,ENSG00000066322
621,ENSG00000240445
622,ENSG00000142867
623,ENSG00000205593
624,ENSG00000235863
625,ENSG00000128590
626,ENSG00000166452
627,ENSG00000101856
628,ENSG00000163322
629,ENSG00000166166
630,ENSG00000258818
631,ENSG00000129235
632,ENSG00000090932
633,ENSG00000140319
634,ENSG00000100266
635,ENSG00000099785
636,ENSG00000182004
637,ENSG00000174500
638,ENSG00000059691
639,ENSG00000111231
640,ENSG00000099800
641,ENSG00000105677
642,ENSG00000255571
643,ENSG00000103490
644,ENSG00000258429
645,ENSG00000134602
646,ENSG00000102575
647,ENSG00000161980
648,ENSG00000178802
649,ENSG00000162144
650,ENSG00000033011
651,ENSG00000133026
652,ENSG00000067533
653,ENSG00000171202
654,ENSG00000105732
655,ENSG00000132646
656,ENSG00000087263
657,ENSG00000182108
658,ENSG00000204439
659,ENSG00000176845
660,ENSG00000244491
661,ENSG00000107874
662,ENSG00000099901
663,ENSG00000278318
664,ENSG00000147804
665,ENSG00000260563
666,ENSG00000123444
667,ENSG00000187713
668,ENSG00000103363
669,ENSG00000154723
670,ENSG00000174851
671,ENSG00000151239
672,ENSG00000187051
673,ENSG00000137936
674,ENSG00000198133
675,ENSG00000130349
676,ENSG00000132837
677,ENSG00000132541
678,ENSG00000161654
679,ENSG00000126243
680,ENSG00000145050
681,ENSG00000144451
682,ENSG00000125741
683,ENSG00000171657
684,ENSG00000147872
685,ENSG00000119632
686,ENSG00000149547
687,ENSG00000178988
688,ENSG00000146576
689,ENSG00000164818
690,ENSG00000162385
691,ENSG00000158109
692,ENSG00000179409
693,ENSG00000167965
694,ENSG00000181610
695,ENSG00000171148
696,ENSG00000235954
697,ENSG00000126249
698,ENSG00000198522
699,ENSG00000100997
700,ENSG00000164167
701,ENSG00000103496
702,ENSG00000171425
703,ENSG00000130193
704,ENSG00000278916
705,ENSG00000130830
706,ENSG00000140931
707,ENSG00000173581
708,ENSG00000172315
709,ENSG00000171135
710,ENSG00000167635
711,ENSG00000134248
712,ENSG00000181852
713,ENSG00000067057
714,ENSG00000203865
715,ENSG00000183828
716,ENSG00000168273
717,ENSG00000173674
718,ENSG00000164687
719,ENSG00000143155
720,ENSG00000125868
721,ENSG00000187193
722,ENSG00000110104
723,ENSG00000235978
724,ENSG00000166189
725,ENSG00000250786
726,ENSG00000204673
727,ENSG00000176087
728,ENSG00000167969
729,ENSG00000198417
730,ENSG00000091947
731,ENSG00000180992
732,ENSG00000128973
733,ENSG00000178057
734,ENSG00000169976
735,ENSG00000119013
736,ENSG00000143314
737,ENSG00000084092
738,ENSG00000087302
739,ENSG00000068394
740,ENSG00000136840
741,ENSG00000145494
742,ENSG00000178074
743,ENSG00000148153
744,ENSG00000168159
745,ENSG00000189190
746,ENSG00000065518
747,ENSG00000173890
748,ENSG00000129255
749,ENSG00000163170
750,ENSG00000168397
751,ENSG00000213977
752,ENSG00000166770
753,ENSG00000146476
754,ENSG00000131171
755,ENSG00000141510
756,ENSG00000168961
757,ENSG00000177674
758,ENSG00000182195
759,ENSG00000163331
760,ENSG00000286659
761,ENSG00000152433
762,ENSG00000128463
763,ENSG00000244045
764,ENSG00000123131
765,ENSG00000125356
766,ENSG00000260296
767,ENSG00000105341
768,ENSG00000179335
769,ENSG00000113838
770,ENSG00000152782
771,ENSG00000122481
772,ENSG00000143507
773,ENSG00000086598
774,ENSG00000149357
775,ENSG00000219410
776,ENSG00000183011
777,ENSG00000162430
778,ENSG00000156521
779,ENSG00000162639
780,ENSG00000168802
781,ENSG00000239911
782,ENSG00000106635
783,ENSG00000100865
784,ENSG00000213523
785,ENSG00000186666
786,ENSG00000086189
787,ENSG00000147586
788,ENSG00000204899
789,ENSG00000007520
790,ENSG00000132330
791,ENSG00000142507
792,ENSG00000186834
793,ENSG00000186591
794,ENSG00000171307
795,ENSG00000162627
796,ENSG00000242616
797,ENSG00000124299
798,ENSG00000099795
799,ENSG00000185049
800,ENSG00000075785
801,ENSG00000233621
802,ENSG00000119185
803,ENSG00000267855
804,ENSG00000096080
805,ENSG00000166272
806,ENSG00000206195
807,ENSG00000185504
808,ENSG00000143294
809,ENSG00000223946
810,ENSG00000157045
811,ENSG00000170175
812,ENSG00000078902
813,ENSG00000124562
814,ENSG00000287425
815,ENSG00000101079
816,ENSG00000113272
817,ENSG00000076003
818,ENSG00000114354
819,ENSG00000163159
820,ENSG00000123395
821,ENSG00000275700
822,ENSG00000204634
823,ENSG00000169895
824,ENSG00000113811
825,ENSG00000089195
826,ENSG00000198832
827,ENSG00000139926
828,ENSG00000234327
829,ENSG00000159377
830,ENSG00000101189
831,ENSG00000132109
832,ENSG00000110107
833,ENSG00000108010
834,ENSG00000111843
835,ENSG00000099203
836,ENSG00000276259
837,ENSG00000138777
838,ENSG00000167967
839,ENSG00000146701
840,ENSG00000169230
841,ENSG00000108588
842,ENSG00000049245
843,ENSG00000164758
844,ENSG00000177683
845,ENSG00000187630
846,ENSG00000180957
847,ENSG00000133460
848,ENSG00000108106
849,ENSG00000152684
850,ENSG00000171161
851,ENSG00000234465
852,ENSG00000160221
853,ENSG00000124333
854,ENSG00000014123
855,ENSG00000154640
856,ENSG00000067177
857,ENSG00000128059
858,ENSG00000042753
859,ENSG00000196172
860,ENSG00000196976
861,ENSG00000173597
862,ENSG00000160570
863,ENSG00000250988
864,ENSG00000143344
865,ENSG00000116898
866,ENSG00000113456
867,ENSG00000168899
868,ENSG00000160124
869,ENSG00000160050
870,ENSG00000255647
871,ENSG00000203667
872,ENSG00000269514
873,ENSG00000197859
874,ENSG00000214026
875,ENSG00000147687
876,ENSG00000176454
877,ENSG00000245648
878,ENSG00000171497
879,ENSG00000130517
880,ENSG00000123179
881,ENSG00000140367
882,ENSG00000270170
883,ENSG00000116117
884,ENSG00000170604
885,ENSG00000272449
886,ENSG00000164251
887,ENSG00000000457
888,ENSG00000168556
889,ENSG00000111647
890,ENSG00000055211
891,ENSG00000009844
892,ENSG00000150977
893,ENSG00000082014
894,ENSG00000197446
895,ENSG00000114054
896,ENSG00000085231
897,ENSG00000198363
898,ENSG00000128185
899,ENSG00000120833
900,ENSG00000142230
901,ENSG00000166477
902,ENSG00000137100
903,ENSG00000287168
904,ENSG00000251661
905,ENSG00000160753
906,ENSG00000134262
907,ENSG00000120727
908,ENSG00000163281
909,ENSG00000116922
910,ENSG00000116473
911,ENSG00000177406
912,ENSG00000116459
913,ENSG00000022277
914,ENSG00000137364
915,ENSG00000123297
916,ENSG00000094880
917,ENSG00000273888
918,ENSG00000179021
919,ENSG00000160993
920,ENSG00000239282
921,ENSG00000131174
922,ENSG00000198791
923,ENSG00000117724
924,ENSG00000163319
925,ENSG00000008382
926,ENSG00000139433
927,ENSG00000126254
928,ENSG00000106268
929,ENSG00000160446
930,ENSG00000105723
931,ENSG00000125505
932,ENSG00000170296
933,ENSG00000106554
934,ENSG00000172007
935,ENSG00000117543
936,ENSG00000105926
937,ENSG00000141499
938,ENSG00000029364
939,ENSG00000157349
940,ENSG00000182518
941,ENSG00000111775
942,ENSG00000229728
943,ENSG00000183010
944,ENSG00000128626
945,ENSG00000171735
946,ENSG00000165512
947,ENSG00000147133
948,ENSG00000171045
949,ENSG00000152147
950,ENSG00000287337
951,ENSG00000102401
952,ENSG00000175895
953,ENSG00000196072
954,ENSG00000164615
955,ENSG00000163882
956,ENSG00000183386
957,ENSG00000258733
958,ENSG00000155368
959,ENSG00000188672
960,ENSG00000143771
961,ENSG00000070010
962,ENSG00000177889
963,ENSG00000177613
964,ENSG00000273611
965,ENSG00000142794
966,ENSG00000181284
967,ENSG00000132963
968,ENSG00000167695
969,ENSG00000111481
970,ENSG00000165879
971,ENSG00000155893
972,ENSG00000159593
973,ENSG00000175556
974,ENSG00000222043
975,ENSG00000106028
976,ENSG00000196557
977,ENSG00000129521
978,ENSG00000136933
979,ENSG00000115946
980,ENSG00000150459
981,ENSG00000100802
982,ENSG00000163995
983,ENSG00000099804
984,ENSG00000147654
985,ENSG00000101444
986,ENSG00000184967
987,ENSG00000163482
988,ENSG00000215271
989,ENSG00000115271
990,ENSG00000072135
991,ENSG00000169299
992,ENSG00000175471
993,ENSG00000141378
994,ENSG00000111358
995,ENSG00000160211
996,ENSG00000107404
997,ENSG00000119655
998,ENSG00000167085
999,ENSG00000074319
1000,ENSG00000273841
1001,ENSG00000181191
1002,ENSG00000166170
1003,ENSG00000164040
1004,ENSG00000054392
1005,ENSG00000066044
1006,ENSG00000160191
1007,ENSG00000035141
1008,ENSG00000167107
1009,ENSG00000134597
1010,ENSG00000197782
1011,ENSG00000161921
1012,ENSG00000196724
1013,ENSG00000164649
1014,ENSG00000111077
1015,ENSG00000140396
1016,ENSG00000130382
1017,ENSG00000239789
1018,ENSG00000075618
1019,ENSG00000156510
1020,ENSG00000160767
1021,ENSG00000166411
1022,ENSG00000091317
1023,ENSG00000174775
1024,ENSG00000197063
1025,ENSG00000100568
1026,ENSG00000169021
1027,ENSG00000140612
1028,ENSG00000182557
1029,ENSG00000142168
1030,ENSG00000184983
1031,ENSG00000287918
1032,ENSG00000285979
1033,ENSG00000105700
1034,ENSG00000162976
1035,ENSG00000196636
1036,ENSG00000143977
1037,ENSG00000176396
1038,ENSG00000169612
1039,ENSG00000206053
1040,ENSG00000198931
1041,ENSG00000109854
1042,ENSG00000139651
1043,ENSG00000180185
1044,ENSG00000213465
1045,ENSG00000083720
1046,ENSG00000162585
1047,ENSG00000123575
1048,ENSG00000117691
1049,ENSG00000087884
1050,ENSG00000125877
1051,ENSG00000160131
1052,ENSG00000136930
1053,ENSG00000115866
1054,ENSG00000117395
1055,ENSG00000125651
1056,ENSG00000146858
1057,ENSG00000255062
1058,ENSG00000111215
1059,ENSG00000187840
1060,ENSG00000175110
1061,ENSG00000041880
1062,ENSG00000153044
1063,ENSG00000166200
1064,ENSG00000218510
1065,ENSG00000147669
1066,ENSG00000112130
1067,ENSG00000134531
1068,ENSG00000156384
1069,ENSG00000139537
1070,ENSG00000145604
1071,ENSG00000162520
1072,ENSG00000189369
1073,ENSG00000172500
1074,ENSG00000120254
1075,ENSG00000106400
1076,ENSG00000147224
1077,ENSG00000105497
1078,ENSG00000137996
1079,ENSG00000198954
1080,ENSG00000244509
1081,ENSG00000180817
1082,ENSG00000091732
1083,ENSG00000256269
1084,ENSG00000163918
1085,ENSG00000145912
1086,ENSG00000169223
1087,ENSG00000064545
1088,ENSG00000141101
1089,ENSG00000205084
1090,ENSG00000137207
1091,ENSG00000259494
1092,ENSG00000174944
1093,ENSG00000231621
1094,ENSG00000085377
1095,ENSG00000272009
1096,ENSG00000151575
1097,ENSG00000166997
1098,ENSG00000167394
1099,ENSG00000256053
1100,ENSG00000177733
1101,ENSG00000006451
1102,ENSG00000162298
1103,ENSG00000138303
1104,ENSG00000170293
1105,ENSG00000114026
1106,ENSG00000212978
1107,ENSG00000134265
1108,ENSG00000060558
1109,ENSG00000162300
1110,ENSG00000131788
1111,ENSG00000179950
1112,ENSG00000238227
1113,ENSG00000171310
1114,ENSG00000182362
1115,ENSG00000008282
1116,ENSG00000157020
1117,ENSG00000100335
1118,ENSG00000167315
1119,ENSG00000269743
1120,ENSG00000174547
1121,ENSG00000164889
1122,ENSG00000142453
1123,ENSG00000139579
1124,ENSG00000187325
1125,ENSG00000189227
1126,ENSG00000166454
1127,ENSG00000162607
1128,ENSG00000171314
1129,ENSG00000100632
1130,ENSG00000134809
1131,ENSG00000141076
1132,ENSG00000146457
1133,ENSG00000086827
1134,ENSG00000105171
1135,ENSG00000065457
1136,ENSG00000170266
1137,ENSG00000260456
1138,ENSG00000176386
1139,ENSG00000011638
1140,ENSG00000104979
1141,ENSG00000141040
1142,ENSG00000179295
1143,ENSG00000154764
1144,ENSG00000241468
1145,ENSG00000186862
1146,ENSG00000074621
1147,ENSG00000171806
1148,ENSG00000168005
1149,ENSG00000177830
1150,ENSG00000175334
1151,ENSG00000155827
1152,ENSG00000162889
1153,ENSG00000196968
1154,ENSG00000162783
1155,ENSG00000174915
1156,ENSG00000255139
1157,ENSG00000114670
1158,ENSG00000142409
1159,ENSG00000126953
1160,ENSG00000110047
1161,ENSG00000286437
1162,ENSG00000134594
1163,ENSG00000023608
1164,ENSG00000198856
1165,ENSG00000115325
1166,ENSG00000100387
1167,ENSG00000145337
1168,ENSG00000140750
1169,ENSG00000159228
1170,ENSG00000100528
1171,ENSG00000268516
1172,ENSG00000105849
1173,ENSG00000136449
1174,ENSG00000154102
1175,ENSG00000213246
1176,ENSG00000179364
1177,ENSG00000141741
1178,ENSG00000102897
1179,ENSG00000275491
1180,ENSG00000154582
1181,ENSG00000006712
1182,ENSG00000158406
1183,ENSG00000247626
1184,ENSG00000119401
1185,ENSG00000132376
1186,ENSG00000101132
1187,ENSG00000188612
1188,ENSG00000204519
1189,ENSG00000185019
1190,ENSG00000224614
1191,ENSG00000171103
1192,ENSG00000213563
1193,ENSG00000215717
1194,ENSG00000101421
1195,ENSG00000133104
1196,ENSG00000275765
1197,ENSG00000164512
1198,ENSG00000134575
1199,ENSG00000179115
1200,ENSG00000025156
1201,ENSG00000160193
1202,ENSG00000174684
1203,ENSG00000153485
1204,ENSG00000101363
1205,ENSG00000184481
1206,ENSG00000205629
1207,ENSG00000164902
1208,ENSG00000182117
1209,ENSG00000183648
1210,ENSG00000101457
1211,ENSG00000102034
1212,ENSG00000149136
1213,ENSG00000196465
1214,ENSG00000132603
1215,ENSG00000137944
1216,ENSG00000077348
1217,ENSG00000144597
1218,ENSG00000178741
1219,ENSG00000165175
1220,ENSG00000273456
1221,ENSG00000105229
1222,ENSG00000130706
1223,ENSG00000105568
1224,ENSG00000213903
1225,ENSG00000141759
1226,ENSG00000144591
1227,ENSG00000243244
1228,ENSG00000237190
1229,ENSG00000166889
1230,ENSG00000008130
1231,ENSG00000114978
1232,ENSG00000100902
1233,ENSG00000175606
1234,ENSG00000140990
1235,ENSG00000125821
1236,ENSG00000146540
1237,ENSG00000230724
1238,ENSG00000132275
1239,ENSG00000116273
1240,ENSG00000179965
1241,ENSG00000225335
1242,ENSG00000233478
1243,ENSG00000106351
1244,ENSG00000106624
1245,ENSG00000136888
1246,ENSG00000143158
1247,ENSG00000126698
1248,ENSG00000137720
1249,ENSG00000147155
