Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000066185,ZMYND12,0.0045375229146297075,-2.8699078572383465,1.0,0.0,3.284373539562738,1.0,0.0,4.702821896787723,1.0
ENSG00000127125,PPCS,0.33486919109967245,0.07651110255680993,1.0,0.3338446330572315,0.1414155857206949,0.909754575017832,0.16198604081902682,-0.26680445416875753,1.0
ENSG00000186409,CCDC30,0.009075045829259415,-1.9954387393222053,1.0,0.0,2.4099044216465977,1.0,0.0,3.828352778871582,1.0
ENSG00000171960,PPIH,0.27406638404363437,0.20334112479229227,1.0,0.2782038608810263,0.21112455753209924,0.9069710515372095,0.0,-0.9790021431860216,1.0
ENSG00000285728,AC098484.4,0.0045375229146297075,-4.454870357959503,0.34093604343937073,0.1112815443524105,4.869336040283894,0.3074775757752415,0.0,4.287784397508879,1.0
ENSG00000065978,YBX1,2.7824090512509367,1.127742093307517,1.0,0.2782038608810263,-3.1404925770842143,0.9864831913716237,4.211637061294697,0.4577093989511922,1.0
ENSG00000117385,P3H1,0.07713788954870503,-1.6135681039785608,0.47674033150798206,0.2782038608810263,2.0280337863029523,0.39258774781066286,0.0,0.7799897573101835,1.0
ENSG00000164008,C1orf50,0.10345552245355734,-0.19434280773628343,1.0,0.1112815443524105,0.608808490060675,0.9330160399395411,0.0,0.4174196779254751,1.0
ENSG00000177868,SVBP,0.1815009165851883,0.6112188324982704,1.0,0.0,-1.795999876901282,1.0,0.32397208163805363,1.2216952070511076,1.0
ENSG00000164010,ERMAP,0.014520073326815064,-1.3674075167091626,1.0,0.0,1.781873199033555,1.0,0.0,3.2003215562585403,1.0
ENSG00000228192,AL512353.1,0.0045375229146297075,-2.8699078572383465,1.0,0.0,3.284373539562738,1.0,0.0,4.702821896787723,1.0
ENSG00000164011,ZNF691,0.03539267873411172,-1.13294226307214,0.985103737385724,0.0,0.5117840356658103,1.0,0.16198604081902682,2.9658563026215177,1.0
ENSG00000117394,SLC2A1,0.044467724563371135,0.18898583181522266,1.0,0.0,0.22547985050916974,1.0,0.0,1.643928207734155,1.0
ENSG00000227533,SLC2A1-AS1,0.003630018331703766,-3.13294226307214,1.0,0.0,3.5474079453965324,1.0,0.0,4.965856302621518,1.0
ENSG00000117395,EBNA1BP2,0.1225131186950021,-0.36740751670916305,0.9391179685369582,0.1112815443524105,0.3562664580445234,1.0,0.16198604081902682,1.1792599407307107,1.0
ENSG00000234694,AL139289.2,0.005445027497555649,-2.647515435901898,1.0,0.0,3.0619811182262904,1.0,0.0,4.480429475451276,1.0
ENSG00000117399,CDC20,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000066322,ELOVL1,0.1815009165851883,-0.611173588838178,0.7367084383380627,0.05564077217620525,-0.817164486899324,1.0,0.809930204095134,2.2145354154782413,1.0
ENSG00000159479,MED8,0.10617803620233517,-0.8941554034850236,0.7001050904987839,0.16692231652861575,0.9745182769759504,0.7304103116750373,0.16198604081902682,1.3689211602342852,1.0
ENSG00000198198,SZT2,0.0635253208048159,-1.627051333342183,0.4990933555676596,0.222563088704821,2.041517015666575,0.41355384518675153,0.0,1.058965707012999,1.0
ENSG00000178922,HYI,0.07804539413163097,-0.5968893628319303,0.9478963108669705,0.05564077217620525,0.4099044216465968,1.0,0.16198604081902682,1.8283527788715825,1.0
ENSG00000229348,HYI-AS1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000066135,KDM4A,0.06443282538774185,-2.7443769751544873,0.302013439155618,0.3894854052334368,2.6405173497880132,0.3110199796086701,0.4859581224570805,2.9840036493317768,1.0
ENSG00000236200,KDM4A-AS1,0.008167541246333473,-2.13294226307214,1.0,0.0,2.5474079453965324,1.0,0.0,3.9658563026215177,1.0
ENSG00000126091,ST3GAL3,0.05445027497555649,-1.8460611152839785,0.4479439082403261,0.222563088704821,2.2605267976083705,0.37174311850582525,0.0,1.265416584480425,1.0
ENSG00000237950,AL357079.1,0.0,-6.454870357959502,0.302013439155618,0.05564077217620525,6.869336040283894,0.2811172035671995,0.0,6.287784397508879,1.0
ENSG00000117408,IPO13,0.042652715397519254,-0.8699078572383465,1.0,0.05564077217620525,1.2843735395627376,0.9161224059419084,0.0,1.673074553393672,1.0
ENSG00000285649,AL357079.2,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000132768,DPH2,0.07986040329748285,1.0208630730068955,1.0,0.0,-0.6063973906825031,1.0,0.0,0.8120509665424818,1.0
ENSG00000117410,ATP6V0B,0.3811519248288954,-0.43763365303419854,0.7614895267124243,0.2782038608810263,-0.28716844539609676,1.0,1.1339022857331877,1.5530747772830416,1.0
ENSG00000117411,B4GALT2,0.008167541246333473,-2.13294226307214,1.0,0.0,2.5474079453965324,1.0,0.0,3.9658563026215177,1.0
ENSG00000159214,CCDC24,0.0027225137487778247,-3.4548703579595017,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000230615,AL139220.2,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000178028,DMAP1,0.15336827451448412,-1.5049110404590977,0.39758459527308687,0.5564077217620526,1.9193767227834893,0.33040666479188946,0.0,-0.20406869882079492,1.0
ENSG00000117419,ERI3,0.16698084325837326,0.07651110255680971,1.0,0.16692231652861575,0.3379545797675818,0.9436184498255173,0.0,-0.2668044541687573,1.0
ENSG00000187147,RNF220,0.33759170484845025,-0.08176353914657719,1.0,0.2782038608810263,-0.1002903106725872,1.0,0.4859581224570805,0.725541973287807,1.0
ENSG00000126106,TMEM53,0.008167541246333473,-3.13294226307214,0.5481742840235243,0.05564077217620525,3.547407945396532,0.4841719270267349,0.0,3.828352778871582,1.0
ENSG00000198520,ARMH1,0.637975721796937,-1.0398328586806587,0.44626002640699863,1.780504709638568,1.4542985410050502,0.3548018099152325,0.0,-2.235777558548133,1.0
ENSG00000225721,AL592166.1,0.001815009165851883,-3.8699078572383456,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000142937,RPS8,39.926571630409725,2.0160508660285124,0.9715398213168203,4.896387951506062,-3.085252395597823,1.0,25.755780490225263,-0.818287746863609,1.0
ENSG00000142959,BEST4,0.005445027497555649,-2.647515435901898,1.0,0.0,3.0619811182262904,1.0,0.0,4.480429475451276,1.0
ENSG00000173846,PLK3,0.1751483845047067,-0.8549575157723748,0.6214642351401203,0.3894854052334368,1.2694231980967663,0.49524294086101106,0.0,-0.36326729367004873,1.0
ENSG00000222009,BTBD19,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000117425,PTCH2,0.0045375229146297075,-3.8699078572383465,0.43867010169486675,0.05564077217620525,4.284373539562738,0.38611562352833173,0.0,4.480429475451276,1.0
ENSG00000070785,EIF2B3,0.08802794454381634,-1.6475154359018986,0.415669312815255,0.222563088704821,1.547407945396532,0.5036037986293307,0.32397208163805363,2.2003215562585403,1.0
ENSG00000126107,HECTD3,0.06443282538774185,-1.28494535651719,0.6347137401490819,0.16692231652861575,1.6994110388415815,0.5214844203952123,0.0,1.058965707012999,1.0
ENSG00000126088,UROD,0.17061086159007702,-0.4775904344595858,0.8151954301314785,0.1112815443524105,-0.13066395971610634,1.0,0.4859581224570805,1.7103555694731307,1.0
ENSG00000162415,ZSWIM5,0.014520073326815064,-2.9523700174303187,0.4044172469588502,0.1112815443524105,3.3668356997547106,0.35138631012715327,0.0,3.039856884065294,1.0
ENSG00000281912,LINC01144,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000186603,HPDL,0.005445027497555649,-2.647515435901898,1.0,0.0,3.0619811182262904,1.0,0.0,4.480429475451276,1.0
ENSG00000132781,MUTYH,0.13068065994133557,-1.2749612679445677,0.48557196457137347,0.2782038608810263,1.2546261961686858,0.542864538519938,0.32397208163805363,1.6439282077341553,1.0
ENSG00000132773,TOE1,0.03630018331703766,-1.0973183533414188,0.985103737385724,0.05564077217620525,1.5117840356658099,0.8909135907549586,0.0,1.8954669747301196,1.0
ENSG00000070759,TESK2,0.02450262373900042,-3.4548703579595026,0.302013439155618,0.3338446330572315,3.869336040283894,0.2811172035671995,0.0,2.2003215562585403,1.0
ENSG00000280670,CCDC163,0.022687614573148537,-1.75443063981841,0.8075944683784079,0.05564077217620525,2.168896322142802,0.7162256188250578,0.0,2.532896895345411,1.0
ENSG00000132763,MMACHC,0.006352532080481591,-2.4548703579595026,1.0,0.0,2.869336040283894,1.0,0.0,4.287784397508879,1.0
ENSG00000117450,PRDX1,0.6443282538774185,0.4338728909387567,1.0,0.3894854052334368,-0.6124633913818577,1.0,0.6479441632761073,0.12187245857319084,1.0
ENSG00000117448,AKR1A1,0.2876789527875235,-0.3119124041174597,0.8700574003119067,0.3338446330572315,0.3547628674541359,0.8297739744316374,0.32397208163805363,0.5328968953454114,1.0
ENSG00000132780,NASP,0.26317632904852306,0.14504248422762545,1.0,0.222563088704821,0.001439576291239364,1.0,0.16198604081902682,0.0832132532596761,1.0
ENSG00000159588,CCDC17,0.001815009165851883,-3.8699078572383456,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000159592,GPBP1L1,0.14792324701692847,-1.4192464482287812,0.415669312815255,0.3338446330572315,1.292986669867446,0.5036037986293307,0.4859581224570805,1.8783934613711781,1.0
ENSG00000159596,TMEM69,0.07804539413163097,-1.0119268621107742,0.7221829614270563,0.05564077217620525,0.39360260931749647,1.0,0.32397208163805363,2.413315279592739,1.0
ENSG00000197429,IPP,0.03993020164874143,-0.9630172616298278,1.0,0.05564077217620525,1.3774829439542189,0.930708060146698,0.0,1.7642224414518672,1.0
ENSG00000086015,MAST2,0.009982550412185357,-2.8699078572383465,0.5110144720829447,0.05564077217620525,3.2843735395627376,0.4522960019227336,0.0,3.5873446793677877,1.0
ENSG00000117461,PIK3R3,0.003630018331703766,-3.13294226307214,1.0,0.0,3.5474079453965324,1.0,0.0,4.965856302621518,1.0
ENSG00000085998,POMGNT1,0.07986040329748285,-0.5640994277142606,0.9572278315728114,0.1112815443524105,0.9785651100386525,0.8307352441339256,0.0,0.7799897573101835,1.0
ENSG00000171357,LURAP1,0.0027225137487778247,-3.4548703579595017,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000085999,RAD54L,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000132128,LRRC41,0.12977315535840964,-0.28494535651719,1.0,0.1112815443524105,0.2743894509901157,1.0,0.16198604081902682,1.0979598386288627,1.0
ENSG00000173660,UQCRH,1.2396512602768361,1.3769646689254014,1.0,0.2782038608810263,-1.9688173691420505,1.0,0.971916244914161,-0.3269254466063285,1.0
ENSG00000117481,NSUN4,0.043560219980445194,-2.4251230145654503,0.34894708972365673,0.16692231652861575,2.1969106983123985,0.42963991250593053,0.32397208163805363,3.1723071800889437,1.0
ENSG00000117480,FAAH,0.019965100824370714,-0.9313084019024895,1.0,0.0,1.345774084226882,1.0,0.0,2.7642224414518672,1.0
ENSG00000282881,TMEM275,0.0,-6.454870357959502,0.302013439155618,0.05564077217620525,6.869336040283894,0.2811172035671995,0.0,6.287784397508879,1.0
ENSG00000079277,MKNK1,0.06534032997066778,-2.265045799079485,0.3333048351253392,0.3338446330572315,2.4672375967125486,0.3110199796086701,0.16198604081902682,1.9840036493317768,1.0
ENSG00000142961,MOB3C,0.04719023831214896,0.27305009660369706,1.0,0.0,0.14141558572069535,1.0,0.0,1.5598639429456806,1.0
ENSG00000123472,ATPAF1,0.17787089825348454,-0.15474663339048877,1.0,0.222563088704821,0.5692123157148803,0.8131247801235875,0.0,-0.36326729367004873,1.0
ENSG00000159658,EFCAB14,0.19965100824370713,-0.6669677985680709,0.6903012727852919,0.3894854052334368,1.0814334808924624,0.542864538519938,0.0,-0.5451056166558619,1.0
ENSG00000162367,TAL1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000123473,STIL,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000162368,CMPK1,0.6561258134554557,0.46001302840254665,1.0,0.3894854052334368,-0.638458599914802,1.0,0.6479441632761073,0.09598489644380492,1.0
ENSG00000237424,FOXD2-AS1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000186564,FOXD2,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000132122,SPATA6,0.0045375229146297075,-3.8699078572383465,0.4741617023639742,0.0,3.0619811182262904,1.0,0.16198604081902682,5.702821896787723,1.0
ENSG00000162373,BEND5,0.03448517415118578,-0.1694681390972539,1.0,0.0,0.5839338214216463,1.0,0.0,2.0023821786466316,1.0
ENSG00000185104,FAF1,0.1905759624144477,-1.4342108873934096,0.3955509932151115,0.6120484939382578,1.726378086441851,0.3486423999948659,0.16198604081902682,0.4933685311587741,1.0
ENSG00000123080,CDKN2C,0.02450262373900042,-0.647515435901898,1.0,0.0,1.0619811182262904,1.0,0.0,2.4804294754512757,1.0
ENSG00000123091,RNF11,0.15155326534863223,-0.647515435901898,0.7468968535915047,0.222563088704821,0.7903846988890724,0.7298516953159667,0.16198604081902682,0.8615196428067815,1.0
ENSG00000085832,EPS15,0.14973825618278036,-1.7802706447536698,0.34894708972365673,0.667689266114463,2.1947363270780613,0.2974285109787636,0.0,-0.18794903345751823,1.0
ENSG00000227070,AC104170.1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000117859,OSBPL9,0.16970335700715106,-1.3597131249191623,0.4273711179079014,0.445126177409642,1.4694054333952589,0.4282520434577419,0.32397208163805363,1.2580370541148278,1.0
ENSG00000078618,NRDC,0.23232117322904103,-1.8415632315443846,0.3055033552248329,1.0571746713478998,2.1800368797480028,0.2811172035671995,0.16198604081902682,0.17925994073071072,1.0
ENSG00000266993,AL050343.2,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000117862,TXNDC12,0.233228677811967,-0.6135681039785608,0.694787160377954,0.3894854052334368,0.8525277525973403,0.6255701920227851,0.16198604081902682,0.23793584805831802,1.0
ENSG00000198841,KTI12,0.015427577909741006,-2.2849453565171896,0.711331627149441,0.05564077217620525,2.6994110388415815,0.6277638639879346,0.0,3.039856884065294,1.0
ENSG00000228369,TXNDC12-AS1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000134717,BTF3L4,0.19511348532907744,-0.021910950683396546,1.0,0.222563088704821,0.43637663300778806,0.8595029318032402,0.0,-0.49357531601577964,1.0
ENSG00000157077,ZFYVE9,0.01815009165851883,-2.647515435901898,0.4536912734533109,0.1112815443524105,3.06198111822629,0.39258774781066286,0.0,2.7642224414518672,1.0
ENSG00000154222,CC2D1B,0.0744153757999272,-1.0798309266125776,0.6975022821697067,0.16692231652861575,1.4942966089369691,0.5757170037675243,0.0,0.8615196428067815,1.0
ENSG00000272100,AL513218.1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000134748,PRPF38A,0.21235607240467033,-0.16331591211565888,1.0,0.16692231652861575,-0.019407208614365068,1.0,0.32397208163805363,0.9779291349220924,1.0
ENSG00000134744,TUT4,0.24139621905830044,-2.3941744262719484,0.2221933666591233,1.6692231652861576,2.757443160212997,0.2811172035671995,0.16198604081902682,0.07346527670811387,1.0
ENSG00000116157,GPX7,0.12069810952915022,0.02625633177711384,1.0,0.1112815443524105,0.3882093505472777,1.0,0.0,0.2003215562585403,1.0
ENSG00000182183,SHISAL2A,0.2649913382143749,0.15492399574158933,1.0,0.2782038608810263,0.2595416865828022,0.8893957306483021,0.0,-0.9313841229532818,1.0
ENSG00000162377,COA7,0.010890054995111299,-2.75443063981841,0.6351413746895235,0.05564077217620525,3.168896322142802,0.5598718862834707,0.0,3.4804294754512757,1.0
ENSG00000162378,ZYG11B,0.061710311638964024,-0.9313084019024891,0.8492519858704848,0.1112815443524105,1.3457740842268815,0.72255684267182,0.0,1.1380372780041976,1.0
ENSG00000121310,ECHDC2,0.1597208065949657,-1.6877045260175971,0.35297032589303373,0.667689266114463,2.1021702083419886,0.304363189931058,0.0,-0.274458026712193,1.0
ENSG00000116171,SCP2,0.32670164985333894,0.7190565740403061,1.0,0.16692231652861575,-0.6305098467993113,1.0,0.16198604081902682,-0.2200102426898165,1.0
ENSG00000162383,SLC1A7,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000157184,CPT2,0.06261781622188997,-0.32558734101453624,1.0,0.0,-0.28041107922078723,1.0,0.16198604081902682,2.158501380563913,1.0
ENSG00000162384,CZIB,0.17061086159007702,0.5224095655404142,1.0,0.1112815443524105,-0.10794388321602266,1.0,0.0,-0.2896444305268693,1.0
ENSG00000259818,AL606760.3,0.005445027497555649,-2.647515435901898,1.0,0.0,3.0619811182262904,1.0,0.0,4.480429475451276,1.0
ENSG00000162385,MAGOH,0.37479939274841384,0.6536540988186668,1.0,0.1112815443524105,-1.2496050324396133,1.0,0.4859581224570805,0.5873446793677874,1.0
ENSG00000157193,LRP8,0.009075045829259415,-3.5804012400433614,0.3667886145714244,0.05564077217620525,3.2843735395627376,0.5044605692741067,0.16198604081902682,4.702821896787723,1.0
ENSG00000225675,LINC01771,0.0027225137487778247,-3.4548703579595017,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000230138,LINC02812,0.0027225137487778247,-4.454870357959502,0.4130721652809308,0.0,3.5474079453965324,1.0,0.16198604081902682,6.287784397508879,0.8356275514177018
ENSG00000058804,NDC1,0.042652715397519254,-0.8699078572383465,1.0,0.05564077217620525,1.2843735395627376,0.9328532426021469,0.0,1.673074553393672,1.0
ENSG00000058799,YIPF1,0.06534032997066778,-0.8500082998006411,0.8703079137432396,0.1112815443524105,1.2644739821250326,0.7458160559634329,0.0,1.058965707012999,1.0
ENSG00000081870,HSPB11,0.17787089825348454,-0.15474663339048877,1.0,0.16692231652861575,0.2399794202042842,0.9770128637490394,0.16198604081902682,0.643928207734155,1.0
ENSG00000116212,LRRC42,0.03811519248288955,-1.0286056032574047,1.0,0.05564077217620525,1.4430712855817958,0.9155046039432082,0.0,1.828352778871582,1.0
ENSG00000116209,TMEM59,0.7368937213358645,-0.24719043452177214,0.8301097174141989,0.9458931269954893,0.3650687735805232,0.7331645634100011,0.6479441632761073,-0.08725503383804484,1.0
ENSG00000116205,TCEANC2,0.03357766956825984,-2.2069428445159165,0.4492772775949051,0.1112815443524105,2.168896322142802,0.5197827199127024,0.16198604081902682,2.9658563026215177,1.0
ENSG00000157211,CDCP2,0.0,-6.454870357959502,0.302013439155618,0.05564077217620525,6.869336040283894,0.2811172035671995,0.0,6.287784397508879,1.0
ENSG00000215883,CYB5RL,0.007260036663407532,-2.2849453565171896,1.0,0.0,2.699411038841582,1.0,0.0,4.117859396066567,1.0
ENSG00000116221,MRPL37,0.20872605407296654,-0.18808381726460066,1.0,0.1112815443524105,-0.41606617857835415,1.0,0.4859581224570805,1.4235982528545996,1.0
ENSG00000157216,SSBP3,0.2159860907363741,0.4459964500212461,1.0,0.1112815443524105,-0.4525920546034685,1.0,0.16198604081902682,0.37489506127891836,1.0
ENSG00000225632,AL161644.1,0.010890054995111299,-1.75443063981841,1.0,0.0,2.1688963221428024,1.0,0.0,3.5873446793677877,1.0
ENSG00000162390,ACOT11,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000243725,TTC4,0.07260036663407532,-1.1150203550748774,0.687452388884883,0.16692231652861575,1.5294860373992694,0.565140807934807,0.0,0.8954669747301196,1.0
ENSG00000162396,PARS2,0.019965100824370714,-0.9313084019024895,1.0,0.0,1.345774084226882,1.0,0.0,2.7642224414518672,1.0
ENSG00000006555,TTC22,0.030855155819482012,-1.3255873410145362,0.8974024942872001,0.05564077217620525,1.7400530233389273,0.8047499589297404,0.0,2.1178593960665673,1.0
ENSG00000116133,DHCR24,0.020872605407296657,-0.8699078572383465,1.0,0.0,1.284373539562738,1.0,0.0,2.7028218967877233,1.0
ENSG00000162402,USP24,0.1424782195193728,-2.399017123225985,0.2556409588784212,1.0015338991716944,2.8134828055503767,0.2811172035671995,0.0,-0.17164722112841746,1.0
ENSG00000173406,DAB1,0.006352532080481591,-2.4548703579595026,1.0,0.0,2.869336040283894,1.0,0.0,4.287784397508879,1.0
ENSG00000162600,OMA1,0.0961954857901498,-1.8833283730006682,0.36803501530223726,0.3338446330572315,1.9085066375645718,0.3825278895269379,0.32397208163805363,2.0525679358148485,1.0
ENSG00000286918,AL035411.3,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000162601,MYSM1,0.07713788954870503,-1.0286056032574047,0.7154991608668921,0.16692231652861575,1.4430712855817962,0.5884970282842019,0.0,0.8120509665424818,1.0
ENSG00000177606,JUN,4.1237008248154785,-0.7056852151602175,0.5437927170386461,7.233300382906683,0.7406824714470317,0.5325064610359581,6.155469551123019,0.3824359667087669,1.0
ENSG00000234807,LINC01135,0.009075045829259415,-1.9954387393222053,1.0,0.0,2.4099044216465977,1.0,0.0,3.828352778871582,1.0
ENSG00000232453,LINC02777,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000172456,FGGY,0.020872605407296657,-2.4548703579595026,0.48271767587444814,0.1112815443524105,2.8693360402838937,0.4148237687517804,0.0,2.5873446793677877,1.0
ENSG00000134709,HOOK1,0.05082025664385273,-1.6219803437947604,0.5460879396220507,0.16692231652861575,2.0364460261191524,0.45347445650076434,0.0,1.3808938019003616,1.0
ENSG00000134716,CYP2J2,0.0045375229146297075,-2.8699078572383465,1.0,0.0,3.284373539562738,1.0,0.0,4.702821896787723,1.0
ENSG00000162599,NFIA,0.044467724563371135,-2.13294226307214,0.4307610257441697,0.222563088704821,2.547407945396532,0.36952243755806435,0.0,1.5328968953454112,1.0
ENSG00000287224,AC099791.4,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000162604,TM2D1,0.14792324701692847,-1.0973183533414188,0.5402612659761435,0.3338446330572315,1.3103687480956827,0.5024260568393001,0.16198604081902682,0.8783934613711781,1.0
ENSG00000271200,AC099791.2,0.006352532080481591,-3.4548703579595026,0.49221358064640763,0.05564077217620525,3.8693360402838937,0.43428200278921975,0.0,4.117859396066567,1.0
ENSG00000132849,PATJ,0.10254801787063139,-1.4293352658523653,0.4730981601397467,0.2782038608810263,1.608808490060675,0.4568255019820867,0.16198604081902682,1.3929666342009361,1.0
ENSG00000240563,L1TD1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000162607,USP1,0.16062831117789164,1.0208630730068955,1.0,0.05564077217620525,-0.6063973906825035,1.0,0.0,-0.19603137975537654,1.0
ENSG00000116641,DOCK7,0.022687614573148537,-0.75443063981841,1.0,0.0,1.1688963221428024,1.0,0.0,2.5873446793677877,1.0
ENSG00000125703,ATG4C,0.03811519248288955,-0.028605603257404688,1.0,0.0,0.4430712855817962,1.0,0.0,1.8615196428067815,1.0
ENSG00000088035,ALG6,0.06715533913651968,-1.8110141681847778,0.41965024667497014,0.2782038608810263,2.2254798505091693,0.3486423999948659,0.0,0.9658563026215172,1.0
ENSG00000142856,ITGB3BP,0.11706809119744646,-1.4325025449310478,0.4588734498800877,0.3894854052334368,1.8469682272554393,0.37174311850582525,0.0,0.18975231454835306,1.0
ENSG00000203965,EFCAB7,0.03357766956825984,-2.2069428445159165,0.4321329940482711,0.16692231652861575,2.6214085268403085,0.3667010506092579,0.0,1.9302323928907965,1.0
ENSG00000116652,DLEU2L,0.0045375229146297075,-4.454870357959503,0.3055033552248329,0.05564077217620525,4.06198111822629,0.42342486811399876,0.16198604081902682,5.480429475451276,1.0
ENSG00000079739,PGM1,0.11525308203159458,-1.0398328586806582,0.6108447629558728,0.222563088704821,1.1800368797480028,0.6088265719784679,0.16198604081902682,1.2433902781504265,1.0
ENSG00000158966,CACHD1,0.008167541246333473,-3.13294226307214,0.518055984065178,0.05564077217620525,3.547407945396532,0.4576781773302439,0.0,3.828352778871582,1.0
ENSG00000162437,RAVER2,0.0009075045829259415,-5.454870357959502,0.35297032589303373,0.0,4.284373539562738,1.0,0.16198604081902682,7.287784397508879,0.5474032559343653
ENSG00000162434,JAK1,1.1371032424062049,-1.069439320765982,0.4199199177401371,3.115883241867494,1.406457120028128,0.34556855163429384,0.4859581224570805,-1.067566698915933,1.0
ENSG00000272506,AL357078.2,0.001815009165851883,-3.8699078572383456,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000116675,DNAJC6,0.001815009165851883,-3.8699078572383456,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000213625,LEPROT,0.11434557744866863,-0.051148171908492746,1.0,0.1112815443524105,0.46561385423288426,0.9846342647964251,0.0,0.2765571420856259,1.0
ENSG00000116678,LEPR,0.0027225137487778247,-4.454870357959502,0.40166368132838615,0.05564077217620525,4.869336040283894,0.3572579494760078,0.0,4.965856302621518,1.0
ENSG00000237852,AC119800.1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000184588,PDE4B,0.14338572410229877,-1.4639154975625093,0.4022526518871433,0.2782038608810263,1.1055703867739726,0.5867404354688341,0.6479441632761073,2.2521604877781587,1.0
ENSG00000152760,TCTEX1D1,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000152763,WDR78,0.009982550412185357,-1.8699078572383465,1.0,0.0,2.284373539562738,1.0,0.0,3.7028218967877233,1.0
ENSG00000198160,MIER1,0.20328102657541092,-1.8890166801860508,0.302013439155618,0.9458931269954893,2.219082079311019,0.2811172035671995,0.16198604081902682,0.36892116023428523,1.0
ENSG00000116704,SLC35D1,0.020872605407296657,-2.8699078572383465,0.3543348163830919,0.1112815443524105,2.8104423512303254,0.413957174709729,0.16198604081902682,3.5873446793677877,1.0
ENSG00000162594,IL23R,0.009982550412185357,-1.8699078572383465,1.0,0.0,2.284373539562738,1.0,0.0,3.7028218967877233,1.0
ENSG00000081985,IL12RB2,0.0027225137487778247,-3.4548703579595017,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000142864,SERBP1,1.0100526007965729,0.3447350644931668,1.0,0.667689266114463,-0.5607948043804405,1.0,1.1339022857331877,0.15079328542865003,1.0
ENSG00000116717,GADD45A,0.027225137487778245,-2.500674047572627,0.40365797528275726,0.1112815443524105,2.4542985410050497,0.47517515301820273,0.16198604081902682,3.243390278150426,1.0
