Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSG00000001167,NFYA,0.035637961214971016,-0.8343971937914705,0.6716899353178838,0.0637242782082608,0.8906726922382977,0.8522563459037337,0.056716314192397664,1.3723695438282721,0.9418623030691693,0.0,1.7331955458312427,1.0,0.0,4.160217894358072,1.0
ENSG00000112195,TREML2,0.008909490303742754,0.19802428390090743,1.0,0.004901867554481601,0.0008556099887204738,1.0,0.0,2.5740034049979226,1.0,0.0,3.9658563026215177,1.0,0.0,6.392878651148347,1.0
ENSG00000137166,FOXP4,0.012250549167646287,-2.0873779349613404,0.06524847021370828,0.05882241065377921,2.2862578288509687,0.04570613385014038,0.0,1.3109689991641291,1.0,0.0,2.7028218967877233,1.0,0.0,5.129844245314553,1.0
ENSG00000112561,TFEB,0.0478885103826173,-1.2129088170452,0.3064499873123032,0.11764482130755842,1.3227837048760835,0.27273188146815724,0.056716314192397664,0.8084686586349452,1.0,0.0,1.1792599407307112,1.0,0.0,3.6062822892575395,1.0
ENSG00000137218,FRS3,0.022273725759356884,-0.38693821682024865,1.0,0.029411205326889605,0.5858181107098765,1.0,0.0,1.141043997721817,1.0,0.0,2.532896895345411,1.0,0.0,4.959919243872241,1.0
ENSG00000278224,PRICKLE4,0.012250549167646287,-0.38693821682024865,1.0,0.009803735108963202,0.05530339401109696,1.0,0.0,1.9890409042767665,1.0,0.16198604081902682,4.480429475451276,1.0,0.0,5.80791615042719,1.0
ENSG00000214736,TOMM6,0.9477470310606354,0.06932194518510815,1.0,0.946060438014949,0.014137131094073649,1.0,0.2835815709619883,-1.5593957204192757,1.0,1.2958883265522145,0.4215357863977072,1.0,0.0,-0.3323171660783168,1.0
ENSG00000164663,USP49,0.0022273725759356885,-1.3869382168202495,0.9079154038508712,0.004901867554481601,1.5858181107098765,1.0,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,0.0,7.71480674603571,1.0
ENSG00000124641,MED20,0.01336423545561413,-0.5933890942876747,0.9789423963782307,0.014705602663444802,0.3634256893734289,1.0,0.056716314192397664,2.895931499885285,0.5628678489015412,0.0,3.2003215562585403,1.0,0.0,5.62734390478537,1.0
ENSG00000112578,BYSL,0.014477921743581975,-1.164545795483801,0.6710723525400104,0.034313072881371205,1.363425689373429,0.798065340144186,0.0,1.5036140771065245,1.0,0.0,2.8954669747301196,1.0,0.0,5.322489323256949,1.0
ENSG00000112576,CCND3,1.7562832761252902,0.10123398708881037,1.0,1.671536836078226,-0.06510765238963812,1.0,1.644773111579532,-0.10632095184609358,0.9618851600203293,0.6479441632761073,-1.3180654696860998,1.0,0.0,-1.2159305915271772,1.0
ENSG00000223946,AL513008.1,0.0033410588639035325,-0.9719007175414056,0.9674952424483532,0.004901867554481601,1.1707806114310326,1.0,0.0,3.5740034049979226,1.0,0.0,4.965856302621518,1.0,0.0,7.392878651148347,1.0
ENSG00000137413,TAF8,0.0757306675818134,-0.6182637629267043,0.7001274571993665,0.09313548353515042,0.24478119287481004,1.0,0.3970141993467836,2.436499881247988,0.3242563073092435,0.0,0.7179287891779316,1.0,0.0,3.1449511377047608,1.0
ENSG00000188112,C6orf132,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000112599,GUCA1B,0.0022273725759356885,-1.3869382168202495,0.9079154038508712,0.004901867554481601,1.5858181107098765,1.0,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,0.0,7.71480674603571,1.0
ENSG00000048544,MRPS10,0.16816662948314448,0.18856395465184095,1.0,0.13725229152548482,-0.2658591423330221,1.0,0.2835815709619883,0.9890409042767667,0.6389815022704818,0.0,-0.24359706300743245,1.0,0.0,2.1834252855193967,1.0
ENSG00000124496,TRERF1,0.09689070705320245,-0.5124690989041074,0.7245131174735794,0.11764482130755842,0.2447811928748096,1.0,0.22686525676959066,1.372369543828272,0.5551611401753962,0.4859581224570805,2.4298034023813075,1.0,0.0,2.8199889827277653,1.0
ENSG00000024048,UBR2,0.12139180538849502,-0.7755035047379013,0.6147190586751968,0.15195789418892963,0.1935006879311163,1.0,0.850744712885965,2.746184380380603,0.30268429571814753,0.16198604081902682,1.0023821786466312,1.0,0.0,2.420185997144082,1.0
ENSG00000124659,TBCC,0.26060259138447556,-0.5047747071141071,0.6716899353178838,0.3578363314771569,0.4377194717207431,0.9690629290135151,0.5671631419239767,1.083900090618208,0.5228897590012965,0.16198604081902682,-0.02509855777547565,1.0,0.0,1.3973941322708399,1.0
ENSG00000112624,BICRAL,0.0478885103826173,-1.5124690989041079,0.10429497780725425,0.11764482130755842,1.1422114592342623,0.49799728135397675,0.3970141993467836,2.808468658634945,0.30268429571814753,0.0,1.058965707012999,1.0,0.0,3.485988055539828,1.0
ENSG00000146223,RPL7L1,0.25614784623260417,-0.07434798651222274,1.0,0.24999524527856165,-0.04166900665783668,1.0,0.4537305135391813,0.9161093818229153,0.5965490451011952,0.16198604081902682,0.10290905460059574,1.0,2.934092270820851,2.529931403127425,0.906727041112847
ENSG00000221821,C6orf226,0.13809709970801268,0.35002737734595746,0.9576490615594598,0.11274295375307682,-0.22153681134772762,1.0,0.056716314192397664,-0.3135218657436649,1.0,0.0,0.06861587704671823,1.0,0.0,2.4956382255735474,1.0
ENSG00000287825,AL035587.2,0.030069529775131793,0.5135261096288373,0.9702532347587648,0.014705602663444802,-0.6872003836965392,1.0,0.056716314192397664,1.9417351894984094,0.7584996684631343,0.0,2.2877843975088794,1.0,0.0,4.714806746035709,1.0
ENSG00000137161,CNPY3,0.44436082889916984,0.13279666112528843,1.0,0.37254193414060166,-0.2628725660151576,1.0,0.17014894257719299,-1.0377591550669487,1.0,2.1058185306473485,2.1912574738303037,1.0,0.0,0.7722922406964691,1.0
ENSG00000231113,AL035587.1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000124587,PEX6,0.2015772181221798,-0.3709966729512275,0.8229532678955387,0.21078030484270882,0.0008556099887204738,1.0,0.6238794561163743,1.6354039496620658,0.3776939721769164,0.809930204095134,1.990103848868195,1.0,0.0,1.801917409805747,1.0
ENSG00000112640,PPP2R5D,0.08798121674945969,-0.7374354639043821,0.6437628971374998,0.14705602663444803,0.7499374904709835,0.8522563459037337,0.11343262838479533,0.6864781342563351,0.9146988229274824,0.16198604081902682,1.4804294754512757,1.0,0.0,2.894627783620521,1.0
ENSG00000124733,MEA1,0.3229690235106748,0.14688543490910644,1.0,0.30391578837785926,-0.05651060931825436,1.0,0.17014894257719299,-0.5716740501977124,1.0,0.16198604081902682,-0.187949033457518,1.0,0.0,1.2350264820066092,1.0
ENSG00000124702,KLHDC3,0.2695120816882183,0.19802428390090743,1.0,0.21568217239719042,-0.3146462157392089,1.0,0.4537305135391813,0.895931499885285,0.6006299417555507,0.16198604081902682,0.0832132532596761,1.0,0.0,1.5053533804067594,1.0
ENSG00000124541,RRP36,0.2294193753213759,-0.344502950499852,0.8229532678955387,0.2794064506054512,0.2738741043951367,1.0,0.34029788515438597,0.6425904902553352,0.7273724329221705,0.4859581224570805,1.210968800458049,1.0,0.0,1.6220496051158566,1.0
ENSG00000044090,CUL7,0.012250549167646287,0.028099282458595276,1.0,0.004901867554481601,-0.5296591067100591,1.0,0.056716314192397664,3.1954917817441926,0.521080298884379,0.0,3.4804294754512757,1.0,0.0,5.907451823978105,1.0
ENSG00000137171,KLC4,0.027842157199196107,-0.07881592145791672,1.0,0.014705602663444802,-0.6872003836965392,1.0,0.17014894257719299,3.0379505047577124,0.35514382647636944,0.0,2.2877843975088794,1.0,0.0,4.714806746035709,1.0
ENSG00000112651,MRPL2,0.14032447228394837,-0.34076803538732303,0.8694005651926457,0.18136909951581923,0.3963403118461639,1.0,0.17014894257719299,0.538379495267201,0.8761627599239893,0.0,-0.0959198949651725,1.0,0.0,2.3311024535616567,1.0
ENSG00000112655,PTK7,0.010023176591710597,-0.23493512337519906,1.0,0.004901867554481601,-0.2886510072062638,1.0,0.056716314192397664,3.436499881247988,0.5253858913968819,0.0,3.7028218967877233,1.0,0.0,6.129844245314553,1.0
ENSG00000112658,SRF,0.08909490303742754,-0.33249043279787216,0.9116353473071404,0.11274295375307682,0.3807036808052642,1.0,0.056716314192397664,0.18168598221916232,1.0,0.16198604081902682,1.573538879842757,1.0,0.0,2.98688629147251,1.0
ENSG00000112659,CUL9,0.05234325553448868,0.15363016454245404,1.0,0.03921494043585281,-0.3031505769013796,1.0,0.11343262838479533,1.6735390785488367,0.641751080349024,0.0,1.4298034023813075,1.0,0.0,3.8568257509081367,1.0
ENSG00000245261,AL133375.1,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000112667,DNPH1,0.36640278874142074,-0.06501012193288624,1.0,0.38234566924956487,0.06941989647179181,1.0,0.2835815709619883,-0.20560652657677703,1.0,0.6479441632761073,0.9197145209767971,1.0,0.0,1.0109031725910453,1.0
ENSG00000146215,CRIP3,0.0033410588639035325,-2.2938288124287673,0.41016195154123775,0.004901867554481601,0.3634256893734289,1.0,0.0,2.895931499885285,1.0,0.4859581224570805,6.965856302621518,0.01089931754469647,0.0,6.714806746035709,1.0
ENSG00000171467,ZNF318,0.055684314398392214,-0.8230373316269222,0.6683058867345796,0.06862614576274241,0.1950281576777102,1.0,0.34029788515438597,2.6371972314851164,0.32059606344927305,0.16198604081902682,2.1178593960665673,1.0,2.934092270820851,4.544881744593397,0.8374614191299555
ENSG00000287055,AL359813.1,0.0033410588639035325,0.028099282458594388,1.0,0.0,0.17078061143103263,1.0,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,0.0,7.71480674603571,1.0
ENSG00000124574,ABCC10,0.06125274583823143,0.13501448637510727,1.0,0.04901867554481601,-0.22776876505924193,1.0,0.11343262838479533,1.4364998812479879,0.704362510854089,0.0,1.2003215562585403,1.0,0.0,3.6273439047853695,1.0
ENSG00000171462,DLK2,0.006682117727807065,-0.164545795483801,1.0,0.0,-0.8292193885689674,1.0,0.056716314192397664,4.088576577827681,0.43069657765130137,0.0,4.287784397508879,1.0,0.0,6.714806746035709,1.0
ENSG00000137221,TJAP1,0.07238960871790988,-0.6279463163240435,0.6716899353178838,0.11764482130755842,0.7485476107479854,0.8522563459037337,0.056716314192397664,0.4040784035556104,1.0,0.0,0.7799897573101835,1.0,0.0,3.2070121058370122,1.0
ENSG00000171453,POLR1C,0.12473286425239856,0.5263501499864209,0.8428238267620252,0.07842988087170562,-0.5997375424461997,1.0,0.17014894257719299,0.8847042444620308,0.7601396593119846,0.0,0.24339027815042646,1.0,0.0,2.670412626677255,1.0
ENSG00000137207,YIPF3,0.236101493049183,-0.2815852166740198,0.8830164471761992,0.30881765593234084,0.42258776184157276,0.9690629290135151,0.056716314192397664,-1.2178106661639032,1.0,0.16198604081902682,0.17404223145969144,1.0,0.0,1.5958656733122014,1.0
ENSG00000124571,XPO5,0.05902537326229575,0.08254706648097176,1.0,0.04901867554481601,-0.1771426919892738,1.0,0.11343262838479533,1.4808940006064413,0.6890410797593002,0.0,1.243390278150426,1.0,0.0,3.670412626677255,1.0
ENSG00000170734,POLH,0.05679800068636005,-0.17835159500883124,1.0,0.044116807990334406,-0.34018130784634604,1.0,0.2835815709619883,2.5501566630435546,0.3416110822965808,0.0,1.243390278150426,1.0,0.0,3.670412626677255,1.0
ENSG00000172432,GTPBP2,0.027842157199196107,-0.8564235001214691,0.6725217584552052,0.044116807990334406,0.6853537842607915,1.0,0.11343262838479533,2.351610983661475,0.4988036976058876,0.0,2.07833103187993,1.0,0.0,4.50535338040676,1.0
ENSG00000124688,MAD2L1BP,0.05011588295855299,-0.9719007175414052,0.5224270104918324,0.08823361598066881,0.7748519350998935,0.8522563459037337,0.17014894257719299,1.8735636868568308,0.49430259313288966,0.16198604081902682,2.2216952070511073,1.0,0.0,3.6273439047853695,1.0
ENSG00000096080,MRPS18A,0.10691388364491304,-0.37198787535427735,0.8326945693185572,0.13725229152548482,0.38490541678388057,1.0,0.11343262838479533,0.5036140771065245,0.9850683669530026,0.16198604081902682,1.299099710736714,1.0,0.0,2.714806746035709,1.0
ENSG00000287562,AL109615.4,0.0033410588639035325,-1.9719007175414056,0.6716899353178838,0.004901867554481601,0.5858181107098765,1.0,0.11343262838479533,5.158965905719079,0.32059606344927305,0.0,4.480429475451276,1.0,0.0,6.907451823978105,1.0
ENSG00000180992,MRPL14,0.2416699244890222,-0.22608420579293287,0.9296314753820991,0.30391578837785926,0.36670082140628946,1.0,0.056716314192397664,-1.238494820335641,1.0,0.16198604081902682,0.1533580772879537,1.0,0.0,1.5752553936369154,1.0
ENSG00000137216,TMEM63B,0.027842157199196107,-0.7308926180376103,0.8207698217361543,0.044116807990334406,0.737821204154927,1.0,0.056716314192397664,1.7666484829403188,0.8010094472235968,0.0,2.1178593960665673,1.0,0.0,4.544881744593397,1.0
ENSG00000112759,SLC29A1,0.006682117727807065,-0.7495082962049571,1.0,0.009803735108963202,0.948388190094585,1.0,0.0,2.726006498442972,1.0,0.0,4.117859396066567,1.0,0.0,6.544881744593397,1.0
ENSG00000096384,HSP90AB1,2.5926616783891414,0.3037011228994193,0.9315270358571615,2.1421161213084594,-0.2663206235137978,1.0,1.8149220541567253,-0.4989858425751077,1.0,1.781846449009295,-0.5774333489347172,1.0,0.0,-1.7410341630906894,1.0
ENSG00000157593,SLC35B2,0.11248231508475226,-0.4694003770122217,0.7520487545068025,0.14705602663444803,0.3835099354167615,1.0,0.11343262838479533,0.40407840355561,1.0,0.4859581224570805,2.2216952070511073,1.0,0.0,2.6167746630751823,1.0
ENSG00000146232,NFKBIE,0.02116003947138904,-1.3504123407951347,0.5106253013959544,0.04901867554481601,1.1707806114310335,0.8522563459037337,0.056716314192397664,1.9417351894984094,0.7745474333080733,0.16198604081902682,3.3335880871220045,1.0,0.0,4.714806746035709,1.0
ENSG00000124608,AARS2,0.04232007894277808,0.728539000599687,0.8229532678955387,0.024509337772408005,-0.5296591067100591,1.0,0.0,0.4364998812479879,1.0,0.0,1.828352778871582,1.0,0.0,4.255375127398412,1.0
ENSG00000096401,CDC5L,0.12027811910052717,-0.8184262368796866,0.45497605699611526,0.19117283462478243,0.6100656569565541,0.8522563459037337,0.3970141993467836,1.6671128093894039,0.40119168413907813,0.32397208163805363,1.5966224929557982,1.0,0.0,2.420185997144082,1.0
ENSG00000196284,SUPT3H,0.17262137463501587,0.3593051909339682,0.9413002666262501,0.13235042397100322,-0.33474742179571804,1.0,0.11343262838479533,-0.04266795545057178,1.0,0.0,-0.2513744135991516,1.0,2.934092270820851,3.1834252855193967,0.8500971544842313
ENSG00000124813,RUNX2,0.08798121674945969,-1.431332336178702,0.08270715760901964,0.20587843728822725,1.073483410076118,0.48780905143352854,0.6805957703087719,2.6656338804634907,0.30268429571814753,0.0,0.22169520705110735,1.0,0.0,2.6487175555779365,1.0
ENSG00000271857,AL096865.1,0.00779580401577491,-0.9719007175414056,0.8919643691134457,0.014705602663444802,1.1707806114310326,1.0,0.0,2.436499881247988,1.0,0.0,3.828352778871582,1.0,0.0,6.255375127398412,1.0
ENSG00000112782,CLIC5,0.010023176591710597,-2.3504123407951347,0.03125061166723056,0.05882241065377921,2.549292234684763,0.02112203736805271,0.0,1.4364998812479879,1.0,0.0,2.828352778871582,1.0,0.0,5.255375127398412,1.0
ENSG00000231769,AL035701.1,0.012250549167646287,0.028099282458595276,1.0,0.009803735108963202,0.17078061143103263,1.0,0.0,2.0885765778276806,1.0,0.0,3.4804294754512757,1.0,0.0,5.907451823978105,1.0
ENSG00000001561,ENPP4,0.022273725759356884,-1.164545795483801,0.6716899353178838,0.03921494043585281,0.7557431121521887,1.0,0.17014894257719299,3.0379505047577124,0.3611724567844926,0.0,2.2877843975088794,1.0,0.0,4.714806746035709,1.0
ENSG00000112796,ENPP5,0.005568431439839221,-1.7088663117076104,0.6147190586751968,0.019607470217926404,1.9077462055972392,0.7051534747473405,0.0,2.5740034049979226,1.0,0.0,3.9658563026215177,1.0,0.0,6.392878651148347,1.0
ENSG00000172348,RCAN2,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000153291,SLC25A27,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000270761,AL355353.1,0.010023176591710597,-0.23493512337519906,1.0,0.009803735108963202,0.43381501726482696,1.0,0.0,2.310968999164129,1.0,0.0,3.7028218967877233,1.0,0.0,6.129844245314553,1.0
ENSG00000198087,CD2AP,0.10914125622084873,0.013599712763479932,1.0,0.09313548353515042,-0.2077310118226965,1.0,0.22686525676959066,1.3230418314647039,0.5780645680851147,0.16198604081902682,1.3570470599459936,1.0,0.0,2.772292240696469,1.0
ENSG00000146085,MMUT,0.041206392654810235,-0.04590129898518125,1.0,0.034313072881371205,-0.1511474834563291,1.0,0.11343262838479533,1.9890409042767665,0.5641896090314651,0.0,1.7331955458312427,1.0,0.0,4.160217894358072,1.0
ENSG00000031691,CENPQ,0.020046353183421194,-1.1834048227351168,0.6716899353178838,0.034313072881371205,0.7113489927937362,1.0,0.17014894257719299,3.1954917817441926,0.3369514720057337,0.0,2.4298034023813075,1.0,0.0,4.856825750908137,1.0
ENSG00000112118,MCM3,0.12250549167646287,-0.22187897054975236,0.9674952424483532,0.12254668886204002,-0.011422719789716318,1.0,0.34029788515438597,1.6052543389823626,0.43261124322495526,0.16198604081902682,1.1380372780041976,1.0,0.0,2.5549354092573195,1.0
ENSG00000170915,PAQR8,0.1514613351636268,0.6666997467818243,0.688871328292943,0.08333174842618721,-0.7988457395254485,0.8522563459037337,0.22686525676959066,0.9510730540777461,0.6885728819979248,0.0,-0.015996350668223247,1.0,0.0,2.411025997858606,1.0
ENSG00000096093,EFHC1,0.03118321606309964,-0.5733513410511302,0.8962590789687491,0.034313072881371205,0.17078061143103263,1.0,0.17014894257719299,2.726006498442972,0.3744139610618201,0.0,2.0023821786466316,1.0,0.0,4.429404527173461,1.0
ENSG00000065308,TRAM2,0.01336423545561413,-1.0788159214579167,0.6716899353178838,0.029411205326889605,1.2776958153475446,0.8522563459037337,0.0,1.648003986441699,1.0,0.0,3.039856884065294,1.0,0.0,5.466879232592124,1.0
ENSG00000225791,TRAM2-AS1,0.012250549167646287,0.6130617831797514,0.9231069062861134,0.004901867554481601,-0.41418188929012345,1.0,0.0,2.1954917817441926,1.0,0.0,3.5873446793677877,1.0,0.0,6.014367027894617,1.0
ENSG00000096092,TMEM14A,0.09243596190133108,-0.039014913399941786,1.0,0.08333174842618721,-0.11872600576395209,1.0,0.11343262838479533,0.7943934734232228,0.8663659131255866,0.32397208163805363,2.186246371046818,1.0,0.0,3.000561228369586,1.0
ENSG00000170899,GSTA4,0.0033410588639035325,-1.9719007175414056,0.6264426112111107,0.014705602663444802,2.1707806114310326,0.7560018090371782,0.0,3.0885765778276806,1.0,0.0,4.480429475451276,1.0,0.0,6.907451823978105,1.0
ENSG00000112144,ICK,0.04900219667058515,0.19802428390090743,1.0,0.03921494043585281,-0.1828563431836674,1.0,0.0,0.14104399772181697,1.0,0.0,1.5328968953454112,1.0,2.934092270820851,4.98688629147251,0.8374614191299555
ENSG00000112146,FBXO9,0.22830568903340806,0.22274671331213858,1.0,0.16666349685237442,-0.45482387378746925,1.0,0.510446827731579,1.304970258542686,0.46718698108115053,0.0,-0.6779998871532071,1.0,2.934092270820851,2.754804813967628,0.8748154408618206
ENSG00000012660,ELOVL5,0.23832886562511865,-0.9918921927288711,0.14114338069133603,0.47548115278471526,0.9653114931310534,0.25035448794117793,0.22686525676959066,-0.09955301899222202,1.0,0.971916244914161,1.7868002894270767,1.0,2.934092270820851,2.383889867921092,0.9239952715688265
ENSG00000001084,GCLC,0.025614784623260417,-1.5568632182625608,0.17414197003862458,0.06862614576274241,1.322783704876083,0.5442545811974695,0.11343262838479533,2.1954917817441926,0.5233129147911639,0.0,1.9302323928907965,1.0,2.934092270820851,5.392878651148347,0.8374614191299555
ENSG00000227885,AL590652.1,0.0022273725759356885,-1.9719007175414056,0.6824735969585595,0.004901867554481601,1.1707806114310326,1.0,0.056716314192397664,4.895931499885285,0.36456131793455926,0.0,4.965856302621518,1.0,0.0,7.392878651148347,1.0
ENSG00000137269,LRRC1,0.0033410588639035325,-2.7792556395990093,0.2783962225387324,0.014705602663444802,1.363425689373429,0.9570622053266461,0.11343262838479533,4.480894000606441,0.3242563073092435,0.16198604081902682,5.117859396066567,1.0,0.0,6.392878651148347,1.0
ENSG00000151914,DST,0.00779580401577491,-0.9719007175414056,0.8229532678955387,0.004901867554481601,-0.1511474834563291,1.0,0.056716314192397664,3.5740034049979226,0.4652231944185512,0.16198604081902682,4.965856302621518,1.0,0.0,6.255375127398412,1.0
ENSG00000168116,KIAA1586,0.06125274583823143,0.3760225858789017,0.9993361530992265,0.024509337772408005,-1.1749942254106975,0.8522563459037337,0.2835815709619883,2.5501566630435546,0.32729690724656396,0.0,1.243390278150426,1.0,0.0,3.670412626677255,1.0
ENSG00000112200,ZNF451,0.10023176591710597,-0.04906857806386489,1.0,0.07842988087170562,-0.35646639143383574,1.0,0.3970141993467836,2.154464513484138,0.33216700008051053,0.0,0.4548943833441381,1.0,0.0,2.8819167318709673,1.0
ENSG00000226803,ZNF451-AS1,0.00779580401577491,1.0280992824585944,0.8323343376579975,0.0,-0.8292193885689674,1.0,0.0,2.895931499885285,1.0,0.0,4.287784397508879,1.0,0.0,6.714806746035709,1.0
ENSG00000112208,BAG2,0.07016223614197419,0.5686676638212971,0.8355041284227185,0.044116807990334406,-0.5296591067100587,1.0,0.056716314192397664,0.7061069410052676,1.0,0.0,1.0783310318799302,1.0,0.0,3.5053533804067594,1.0
ENSG00000112210,RAB23,0.0033410588639035325,-0.9719007175414056,0.9079154038508712,0.0,-0.1511474834563291,1.0,0.056716314192397664,4.895931499885285,0.35483701985431615,0.0,4.965856302621518,1.0,0.0,7.392878651148347,1.0
ENSG00000146143,PRIM2,0.046774824094649455,-0.7155609642816199,0.6910801490066407,0.05882241065377921,0.28625782885096873,1.0,0.2835815709619883,2.6995342870817813,0.3263554110600944,0.0,1.3808938019003616,1.0,0.0,3.80791615042719,1.0
ENSG00000272541,AL021368.3,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000286723,AL021368.5,0.0,-3.5568632182625617,0.549268165466823,0.0,0.5858181107098765,1.0,0.11343262838479533,7.480894000606441,0.30268429571814753,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000271761,AL021368.1,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000272316,AL021368.2,0.004454745151871377,-1.649972622654043,0.6716899353178838,0.0,-0.8292193885689674,1.0,0.17014894257719299,5.574003404997923,0.30268429571814753,0.0,4.287784397508879,1.0,0.0,6.714806746035709,1.0
ENSG00000198225,FKBP1C,0.00779580401577491,-0.5568632182625617,1.0,0.009803735108963202,0.7557431121521887,1.0,0.0,2.5740034049979226,1.0,0.0,3.9658563026215177,1.0,0.0,6.392878651148347,1.0
ENSG00000146166,LGSN,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000112245,PTP4A1,0.0011136862879678442,-1.9719007175414056,0.8229532678955387,0.004901867554481601,2.1707806114310326,1.0,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000266680,AL135905.1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000285976,AL135905.2,0.055684314398392214,-0.8844378762910652,0.5381909810344646,0.10293921864411362,0.9022917755051312,0.7453300366916243,0.056716314192397664,0.7061069410052676,1.0,0.16198604081902682,2.0979598386288627,1.0,0.0,3.5053533804067594,1.0
ENSG00000118482,PHF3,0.3909038870767133,-0.03603105496112069,1.0,0.33822886125923046,-0.24683083151163743,1.0,1.1343262838479533,1.5637350695440957,0.35723692766081283,0.32397208163805363,0.08811205267251543,1.0,0.0,0.9236438574806908,1.0
ENSG00000188107,EYS,0.0,-3.5568632182625617,0.5489607839867434,0.0,0.5858181107098765,1.0,0.11343262838479533,7.480894000606441,0.30268429571814753,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000168216,LMBRD1,0.26282996396041125,-0.232904588147828,0.9192390816653141,0.26470084794200643,-0.030853249738617583,1.0,0.7940283986935672,1.608065241071556,0.3675440638682488,0.0,-0.9743104478612996,1.0,5.868184541641702,3.0471038143066167,0.8374614191299555
ENSG00000224349,AL365226.1,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000082269,FAM135A,0.020046353183421194,-0.5313281261554232,0.9166406323239639,0.019607470217926404,0.10039128353963545,1.0,0.0,1.25207531011056,1.0,0.32397208163805363,4.349184942173023,0.7279552596517246,0.0,5.070950556260985,1.0
ENSG00000154079,SDHAF4,0.016705294319517665,-1.7792556395990093,0.1384599206289561,0.05882241065377921,1.7837574883217857,0.20190293365059245,0.056716314192397664,2.0885765778276806,0.7683879661205134,0.0,2.4298034023813075,1.0,0.0,4.856825750908137,1.0
ENSG00000112305,SMAP1,0.2617162776724434,-1.0081209054541582,0.12304190142127065,0.5686166363198657,1.1342547354059187,0.08502570250140536,0.17014894257719299,-0.5675928733858955,1.0,0.16198604081902682,-0.18389081688316455,1.0,0.0,1.2390733150693114,1.0
ENSG00000112309,B3GAT2,0.0033410588639035325,-1.5568632182625617,0.7684055640386397,0.004901867554481601,0.8488525165436709,1.0,0.056716314192397664,4.574003404997923,0.37832193606604964,0.0,4.702821896787723,1.0,0.0,7.129844245314553,1.0
ENSG00000119900,OGFRL1,0.035637961214971016,-1.5124690989041079,0.08988128387408827,0.08823361598066881,1.1707806114310326,0.4843376849673664,0.056716314192397664,1.1145717863606253,1.0,0.6479441632761073,3.9092727742551503,0.346523965065733,0.0,3.907451823978105,1.0
ENSG00000285844,FO393414.3,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
